COUNTRY	Country	SEX	Sex	AGE	Age	EMPSTAT	Employment status	JOBTYPE	Job type	TIME	Time	Value
GBR	United Kingdom	WOMEN	Women	6599	65+	DE	Dependent employment	PT	Part-time employment	2014	2014	14.58857006
GBR	United Kingdom	WOMEN	Women	6599	65+	DE	Dependent employment	TED	Total declared employment	2010	2010	18.94725611
GBR	United Kingdom	WOMEN	Women	6599	65+	DE	Dependent employment	TED	Total declared employment	2011	2011	18.5444308
GBR	United Kingdom	WOMEN	Women	6599	65+	DE	Dependent employment	TED	Total declared employment	2012	2012	19.64168267
GBR	United Kingdom	WOMEN	Women	6599	65+	DE	Dependent employment	TED	Total declared employment	2013	2013	19.21697572
GBR	United Kingdom	WOMEN	Women	6599	65+	DE	Dependent employment	TED	Total declared employment	2014	2014	19.4949948
GBR	United Kingdom	WOMEN	Women	6599	65+	TE	Total employment	FT	Full-time employment	2010	2010	40.66377089
GBR	United Kingdom	WOMEN	Women	6599	65+	TE	Total employment	FT	Full-time employment	2011	2011	41.74565525
GBR	United Kingdom	WOMEN	Women	6599	65+	TE	Total employment	FT	Full-time employment	2012	2012	40.49972112
GBR	United Kingdom	WOMEN	Women	6599	65+	TE	Total employment	FT	Full-time employment	2013	2013	41.19062857
GBR	United Kingdom	WOMEN	Women	6599	65+	TE	Total employment	FT	Full-time employment	2014	2014	40.55433695
GBR	United Kingdom	WOMEN	Women	6599	65+	TE	Total employment	PT	Part-time employment	2010	2010	13.17508309
GBR	United Kingdom	WOMEN	Women	6599	65+	TE	Total employment	PT	Part-time employment	2011	2011	13.02381172
GBR	United Kingdom	WOMEN	Women	6599	65+	TE	Total employment	PT	Part-time employment	2012	2012	13.17127176
GBR	United Kingdom	WOMEN	Women	6599	65+	TE	Total employment	PT	Part-time employment	2013	2013	13.41040749
GBR	United Kingdom	WOMEN	Women	6599	65+	TE	Total employment	PT	Part-time employment	2014	2014	13.69114046
GBR	United Kingdom	WOMEN	Women	6599	65+	TE	Total employment	TED	Total declared employment	2010	2010	19.331958
GBR	United Kingdom	WOMEN	Women	6599	65+	TE	Total employment	TED	Total declared employment	2011	2011	19.7982475
GBR	United Kingdom	WOMEN	Women	6599	65+	TE	Total employment	TED	Total declared employment	2012	2012	19.77141364
GBR	United Kingdom	WOMEN	Women	6599	65+	TE	Total employment	TED	Total declared employment	2013	2013	19.58219361
GBR	United Kingdom	WOMEN	Women	6599	65+	TE	Total employment	TED	Total declared employment	2014	2014	19.89180215
GBR	United Kingdom	WOMEN	Women	900000	Total	DE	Dependent employment	FT	Full-time employment	2010	2010	39.74733626
GBR	United Kingdom	WOMEN	Women	900000	Total	DE	Dependent employment	FT	Full-time employment	2011	2011	39.64602592
GBR	United Kingdom	WOMEN	Women	900000	Total	DE	Dependent employment	FT	Full-time employment	2012	2012	39.85093484
GBR	United Kingdom	WOMEN	Women	900000	Total	DE	Dependent employment	FT	Full-time employment	2013	2013	39.92864556
GBR	United Kingdom	WOMEN	Women	900000	Total	DE	Dependent employment	FT	Full-time employment	2014	2014	40.0507423
GBR	United Kingdom	WOMEN	Women	900000	Total	DE	Dependent employment	PT	Part-time employment	2010	2010	17.97586515
GBR	United Kingdom	WOMEN	Women	900000	Total	DE	Dependent employment	PT	Part-time employment	2011	2011	17.99486795
GBR	United Kingdom	WOMEN	Women	900000	Total	DE	Dependent employment	PT	Part-time employment	2012	2012	17.96275012
GBR	United Kingdom	WOMEN	Women	900000	Total	DE	Dependent employment	PT	Part-time employment	2013	2013	18.03110687
GBR	United Kingdom	WOMEN	Women	900000	Total	DE	Dependent employment	PT	Part-time employment	2014	2014	18.10261407
GBR	United Kingdom	WOMEN	Women	900000	Total	DE	Dependent employment	TED	Total declared employment	2010	2010	31.42448995
GBR	United Kingdom	WOMEN	Women	900000	Total	DE	Dependent employment	TED	Total declared employment	2011	2011	31.3914577
GBR	United Kingdom	WOMEN	Women	900000	Total	DE	Dependent employment	TED	Total declared employment	2012	2012	31.54907866
GBR	United Kingdom	WOMEN	Women	900000	Total	DE	Dependent employment	TED	Total declared employment	2013	2013	31.72980111
GBR	United Kingdom	WOMEN	Women	900000	Total	DE	Dependent employment	TED	Total declared employment	2014	2014	32.05684059
GBR	United Kingdom	WOMEN	Women	900000	Total	TE	Total employment	FT	Full-time employment	2010	2010	40.04784022
GBR	United Kingdom	WOMEN	Women	900000	Total	TE	Total employment	FT	Full-time employment	2011	2011	39.9648622
GBR	United Kingdom	WOMEN	Women	900000	Total	TE	Total employment	FT	Full-time employment	2012	2012	40.12682467
GBR	United Kingdom	WOMEN	Women	900000	Total	TE	Total employment	FT	Full-time employment	2013	2013	40.17943897
GBR	United Kingdom	WOMEN	Women	900000	Total	TE	Total employment	FT	Full-time employment	2014	2014	40.30194562
GBR	United Kingdom	WOMEN	Women	900000	Total	TE	Total employment	PT	Part-time employment	2010	2010	17.58111395
GBR	United Kingdom	WOMEN	Women	900000	Total	TE	Total employment	PT	Part-time employment	2011	2011	17.56359478
GBR	United Kingdom	WOMEN	Women	900000	Total	TE	Total employment	PT	Part-time employment	2012	2012	17.5520581
GBR	United Kingdom	WOMEN	Women	900000	Total	TE	Total employment	PT	Part-time employment	2013	2013	17.64541473
GBR	United Kingdom	WOMEN	Women	900000	Total	TE	Total employment	PT	Part-time employment	2014	2014	17.64976842
GBR	United Kingdom	WOMEN	Women	900000	Total	TE	Total employment	TED	Total declared employment	2010	2010	31.21265763
GBR	United Kingdom	WOMEN	Women	900000	Total	TE	Total employment	TED	Total declared employment	2011	2011	31.15347454
GBR	United Kingdom	WOMEN	Women	900000	Total	TE	Total employment	TED	Total declared employment	2012	2012	31.23455297
GBR	United Kingdom	WOMEN	Women	900000	Total	TE	Total employment	TED	Total declared employment	2013	2013	31.4539447
GBR	United Kingdom	WOMEN	Women	900000	Total	TE	Total employment	TED	Total declared employment	2014	2014	31.68225921
USA	United States	MW	All persons	1524	15 to 24	DE	Dependent employment	FT	Full-time employment	2010	2010	39.194789
USA	United States	MW	All persons	1524	15 to 24	DE	Dependent employment	FT	Full-time employment	2011	2011	39.20570591
USA	United States	MW	All persons	1524	15 to 24	DE	Dependent employment	FT	Full-time employment	2012	2012	39.21291505
USA	United States	MW	All persons	1524	15 to 24	DE	Dependent employment	FT	Full-time employment	2013	2013	39.26859441
USA	United States	MW	All persons	1524	15 to 24	DE	Dependent employment	FT	Full-time employment	2014	2014	39.57012965
USA	United States	MW	All persons	1524	15 to 24	DE	Dependent employment	PT	Part-time employment	2010	2010	17.2595127
USA	United States	MW	All persons	1524	15 to 24	DE	Dependent employment	PT	Part-time employment	2011	2011	17.38541517
USA	United States	MW	All persons	1524	15 to 24	DE	Dependent employment	PT	Part-time employment	2012	2012	17.48914983
USA	United States	MW	All persons	1524	15 to 24	DE	Dependent employment	PT	Part-time employment	2013	2013	17.74798313
USA	United States	MW	All persons	1524	15 to 24	DE	Dependent employment	PT	Part-time employment	2014	2014	17.79053384
USA	United States	MW	All persons	1524	15 to 24	DE	Dependent employment	TED	Total declared employment	2010	2010	30.82754598
USA	United States	MW	All persons	1524	15 to 24	DE	Dependent employment	TED	Total declared employment	2011	2011	30.94639212
USA	United States	MW	All persons	1524	15 to 24	DE	Dependent employment	TED	Total declared employment	2012	2012	31.01209727
USA	United States	MW	All persons	1524	15 to 24	DE	Dependent employment	TED	Total declared employment	2013	2013	31.36200163
USA	United States	MW	All persons	1524	15 to 24	DE	Dependent employment	TED	Total declared employment	2014	2014	31.63719925
USA	United States	MW	All persons	2554	25 to 54	DE	Dependent employment	FT	Full-time employment	2010	2010	41.66301477
USA	United States	MW	All persons	2554	25 to 54	DE	Dependent employment	FT	Full-time employment	2011	2011	41.70406054
USA	United States	MW	All persons	2554	25 to 54	DE	Dependent employment	FT	Full-time employment	2012	2012	41.79625729
USA	United States	MW	All persons	2554	25 to 54	DE	Dependent employment	FT	Full-time employment	2013	2013	41.7706462
USA	United States	MW	All persons	2554	25 to 54	DE	Dependent employment	FT	Full-time employment	2014	2014	41.8531417
USA	United States	MW	All persons	2554	25 to 54	DE	Dependent employment	PT	Part-time employment	2010	2010	19.1318795
USA	United States	MW	All persons	2554	25 to 54	DE	Dependent employment	PT	Part-time employment	2011	2011	19.1926541
USA	United States	MW	All persons	2554	25 to 54	DE	Dependent employment	PT	Part-time employment	2012	2012	19.20443994
USA	United States	MW	All persons	2554	25 to 54	DE	Dependent employment	PT	Part-time employment	2013	2013	19.41648274
USA	United States	MW	All persons	2554	25 to 54	DE	Dependent employment	PT	Part-time employment	2014	2014	19.44503442
USA	United States	MW	All persons	2554	25 to 54	DE	Dependent employment	TED	Total declared employment	2010	2010	39.77949181
USA	United States	MW	All persons	2554	25 to 54	DE	Dependent employment	TED	Total declared employment	2011	2011	39.85302509
USA	United States	MW	All persons	2554	25 to 54	DE	Dependent employment	TED	Total declared employment	2012	2012	39.97681985
USA	United States	MW	All persons	2554	25 to 54	DE	Dependent employment	TED	Total declared employment	2013	2013	39.99013553
USA	United States	MW	All persons	2554	25 to 54	DE	Dependent employment	TED	Total declared employment	2014	2014	40.08184145
USA	United States	MW	All persons	5564	55 to 64	DE	Dependent employment	FT	Full-time employment	2010	2010	41.70488109
USA	United States	MW	All persons	5564	55 to 64	DE	Dependent employment	FT	Full-time employment	2011	2011	41.76572728
USA	United States	MW	All persons	5564	55 to 64	DE	Dependent employment	FT	Full-time employment	2012	2012	41.78897502
USA	United States	MW	All persons	5564	55 to 64	DE	Dependent employment	FT	Full-time employment	2013	2013	41.78620552
USA	United States	MW	All persons	5564	55 to 64	DE	Dependent employment	FT	Full-time employment	2014	2014	41.86893229
USA	United States	MW	All persons	5564	55 to 64	DE	Dependent employment	PT	Part-time employment	2010	2010	18.7264374
USA	United States	MW	All persons	5564	55 to 64	DE	Dependent employment	PT	Part-time employment	2011	2011	18.39838454
USA	United States	MW	All persons	5564	55 to 64	DE	Dependent employment	PT	Part-time employment	2012	2012	18.66104405
USA	United States	MW	All persons	5564	55 to 64	DE	Dependent employment	PT	Part-time employment	2013	2013	18.53748071
USA	United States	MW	All persons	5564	55 to 64	DE	Dependent employment	PT	Part-time employment	2014	2014	18.83893024
USA	United States	MW	All persons	5564	55 to 64	DE	Dependent employment	TED	Total declared employment	2010	2010	39.20163906
USA	United States	MW	All persons	5564	55 to 64	DE	Dependent employment	TED	Total declared employment	2011	2011	39.21353999
USA	United States	MW	All persons	5564	55 to 64	DE	Dependent employment	TED	Total declared employment	2012	2012	39.2950196
USA	United States	MW	All persons	5564	55 to 64	DE	Dependent employment	TED	Total declared employment	2013	2013	39.42307518
USA	United States	MW	All persons	5564	55 to 64	DE	Dependent employment	TED	Total declared employment	2014	2014	39.51367143
USA	United States	MW	All persons	6599	65+	DE	Dependent employment	FT	Full-time employment	2010	2010	40.70786355
USA	United States	MW	All persons	6599	65+	DE	Dependent employment	FT	Full-time employment	2011	2011	40.58427571
USA	United States	MW	All persons	6599	65+	DE	Dependent employment	FT	Full-time employment	2012	2012	40.95924899
USA	United States	MW	All persons	6599	65+	DE	Dependent employment	FT	Full-time employment	2013	2013	41.07628172
USA	United States	MW	All persons	6599	65+	DE	Dependent employment	FT	Full-time employment	2014	2014	41.02491353
USA	United States	MW	All persons	6599	65+	DE	Dependent employment	PT	Part-time employment	2010	2010	16.49438202
USA	United States	MW	All persons	6599	65+	DE	Dependent employment	PT	Part-time employment	2011	2011	16.42367826
USA	United States	MW	All persons	6599	65+	DE	Dependent employment	PT	Part-time employment	2012	2012	16.8118336
USA	United States	MW	All persons	6599	65+	DE	Dependent employment	PT	Part-time employment	2013	2013	16.73577849
USA	United States	MW	All persons	6599	65+	DE	Dependent employment	PT	Part-time employment	2014	2014	16.8316152
USA	United States	MW	All persons	6599	65+	DE	Dependent employment	TED	Total declared employment	2010	2010	32.86199029
USA	United States	MW	All persons	6599	65+	DE	Dependent employment	TED	Total declared employment	2011	2011	32.80662422
USA	United States	MW	All persons	6599	65+	DE	Dependent employment	TED	Total declared employment	2012	2012	33.20100272
USA	United States	MW	All persons	6599	65+	DE	Dependent employment	TED	Total declared employment	2013	2013	33.61908964
USA	United States	MW	All persons	6599	65+	DE	Dependent employment	TED	Total declared employment	2014	2014	33.82754299
USA	United States	MW	All persons	900000	Total	DE	Dependent employment	FT	Full-time employment	2010	2010	41.41249863
USA	United States	MW	All persons	900000	Total	DE	Dependent employment	FT	Full-time employment	2011	2011	41.44530384
USA	United States	MW	All persons	900000	Total	DE	Dependent employment	FT	Full-time employment	2012	2012	41.5233639
USA	United States	MW	All persons	900000	Total	DE	Dependent employment	FT	Full-time employment	2013	2013	41.50685566
USA	United States	MW	All persons	900000	Total	DE	Dependent employment	FT	Full-time employment	2014	2014	41.60391945
USA	United States	MW	All persons	900000	Total	DE	Dependent employment	PT	Part-time employment	2010	2010	18.16663047
USA	United States	MW	All persons	900000	Total	DE	Dependent employment	PT	Part-time employment	2011	2011	18.17709165
USA	United States	MW	All persons	900000	Total	DE	Dependent employment	PT	Part-time employment	2012	2012	18.2654438
USA	United States	MW	All persons	900000	Total	DE	Dependent employment	PT	Part-time employment	2013	2013	18.42110281
USA	United States	MW	All persons	900000	Total	DE	Dependent employment	PT	Part-time employment	2014	2014	18.49361391
USA	United States	MW	All persons	900000	Total	DE	Dependent employment	TED	Total declared employment	2010	2010	38.28033068
USA	United States	MW	All persons	900000	Total	DE	Dependent employment	TED	Total declared employment	2011	2011	38.32382529
USA	United States	MW	All persons	900000	Total	DE	Dependent employment	TED	Total declared employment	2012	2012	38.41411951
USA	United States	MW	All persons	900000	Total	DE	Dependent employment	TED	Total declared employment	2013	2013	38.48162196
USA	United States	MW	All persons	900000	Total	DE	Dependent employment	TED	Total declared employment	2014	2014	38.59355638
USA	United States	MEN	Men	1524	15 to 24	DE	Dependent employment	FT	Full-time employment	2010	2010	39.92405013
USA	United States	MEN	Men	1524	15 to 24	DE	Dependent employment	FT	Full-time employment	2011	2011	39.9490884
USA	United States	MEN	Men	1524	15 to 24	DE	Dependent employment	FT	Full-time employment	2012	2012	39.98558809
USA	United States	MEN	Men	1524	15 to 24	DE	Dependent employment	FT	Full-time employment	2013	2013	40.06740258
USA	United States	MEN	Men	1524	15 to 24	DE	Dependent employment	FT	Full-time employment	2014	2014	40.47250133
USA	United States	MEN	Men	1524	15 to 24	DE	Dependent employment	PT	Part-time employment	2010	2010	17.34985881
USA	United States	MEN	Men	1524	15 to 24	DE	Dependent employment	PT	Part-time employment	2011	2011	17.55507046
USA	United States	MEN	Men	1524	15 to 24	DE	Dependent employment	PT	Part-time employment	2012	2012	17.75289972
USA	United States	MEN	Men	1524	15 to 24	DE	Dependent employment	PT	Part-time employment	2013	2013	17.97730925
USA	United States	MEN	Men	1524	15 to 24	DE	Dependent employment	PT	Part-time employment	2014	2014	17.91409066
USA	United States	MEN	Men	1524	15 to 24	DE	Dependent employment	TED	Total declared employment	2010	2010	32.46849187
USA	United States	MEN	Men	1524	15 to 24	DE	Dependent employment	TED	Total declared employment	2011	2011	32.5223123
USA	United States	MEN	Men	1524	15 to 24	DE	Dependent employment	TED	Total declared employment	2012	2012	32.88626117
USA	United States	MEN	Men	1524	15 to 24	DE	Dependent employment	TED	Total declared employment	2013	2013	33.06236808
USA	United States	MEN	Men	1524	15 to 24	DE	Dependent employment	TED	Total declared employment	2014	2014	33.54203529
USA	United States	MEN	Men	2554	25 to 54	DE	Dependent employment	FT	Full-time employment	2010	2010	42.76945005
USA	United States	MEN	Men	2554	25 to 54	DE	Dependent employment	FT	Full-time employment	2011	2011	42.82725893
USA	United States	MEN	Men	2554	25 to 54	DE	Dependent employment	FT	Full-time employment	2012	2012	42.9378574
USA	United States	MEN	Men	2554	25 to 54	DE	Dependent employment	FT	Full-time employment	2013	2013	42.84481757
USA	United States	MEN	Men	2554	25 to 54	DE	Dependent employment	FT	Full-time employment	2014	2014	42.95708968
USA	United States	MEN	Men	2554	25 to 54	DE	Dependent employment	PT	Part-time employment	2010	2010	19.44058061
USA	United States	MEN	Men	2554	25 to 54	DE	Dependent employment	PT	Part-time employment	2011	2011	19.39181106
USA	United States	MEN	Men	2554	25 to 54	DE	Dependent employment	PT	Part-time employment	2012	2012	19.46602095
USA	United States	MEN	Men	2554	25 to 54	DE	Dependent employment	PT	Part-time employment	2013	2013	19.71411473
USA	United States	MEN	Men	2554	25 to 54	DE	Dependent employment	PT	Part-time employment	2014	2014	19.94871009
USA	United States	MEN	Men	2554	25 to 54	DE	Dependent employment	TED	Total declared employment	2010	2010	41.854027
USA	United States	MEN	Men	2554	25 to 54	DE	Dependent employment	TED	Total declared employment	2011	2011	41.88703101
USA	United States	MEN	Men	2554	25 to 54	DE	Dependent employment	TED	Total declared employment	2012	2012	42.0397977
USA	United States	MEN	Men	2554	25 to 54	DE	Dependent employment	TED	Total declared employment	2013	2013	41.92822907
USA	United States	MEN	Men	2554	25 to 54	DE	Dependent employment	TED	Total declared employment	2014	2014	42.08448002
USA	United States	MEN	Men	5564	55 to 64	DE	Dependent employment	FT	Full-time employment	2010	2010	42.92599153
USA	United States	MEN	Men	5564	55 to 64	DE	Dependent employment	FT	Full-time employment	2011	2011	42.96587514
USA	United States	MEN	Men	5564	55 to 64	DE	Dependent employment	FT	Full-time employment	2012	2012	42.96442412
USA	United States	MEN	Men	5564	55 to 64	DE	Dependent employment	FT	Full-time employment	2013	2013	42.92931877
